"firebase_id","role","sport","status","tested_skill","version","question_en","question_fr","question_es","question_it","answer_1_emoji","answer_1_score","answer_1_order","answer_1_text_en","answer_1_text_fr","answer_1_text_es","answer_1_text_it","answer_2_emoji","answer_2_score","answer_2_order","answer_2_text_en","answer_2_text_fr","answer_2_text_es","answer_2_text_it","answer_3_emoji","answer_3_score","answer_3_order","answer_3_text_en","answer_3_text_fr","answer_3_text_es","answer_3_text_it","answer_4_emoji","answer_4_score","answer_4_order","answer_4_text_en","answer_4_text_fr","answer_4_text_es","answer_4_text_it","answer_5_emoji","answer_5_score","answer_5_order","answer_5_text_en","answer_5_text_fr","answer_5_text_es","answer_5_text_it","answer_6_emoji","answer_6_score","answer_6_order","answer_6_text_en","answer_6_text_fr","answer_6_text_es","answer_6_text_it"
"LPqSOhkygmIIt9HZqiLT","goalkeeper","soccer","published","shot-stopping",1,"A huge shot is taken from a distance...","Une énorme frappe est tirée de loin…","Un disparo enorme se lanza desde lejos...","Un tiro enorme viene scagliato da lontano...","😩",0,1,"I don't have time to move","Je n’ai pas le temps de bouger","No tengo tiempo de moverme","Non ho il tempo di muovermi","😵‍💫",2,2,"I dive too late","Je plonge trop tard","Me lanzo demasiado tarde","Mi tuffo troppo tardi","😅",4,3,"I barely touch it without stopping it","Je la frôle sans l’arrêter","La rozo sin detenerla","La sfioro senza fermarla","💪",6,4,"I deflect it with my fingertips","Je la dévie du bout des doigts","La desvío con la punta de los dedos","La devio con la punta delle dita","🦾",8,5,"I push it away well","Je la repousse bien","La rechazo bien","La respingo bene","😎",10,6,"I catch it without a bounce","Je la capte sans rebond","La atrapo sin que rebote","La prendo senza rimbalzo"
"LtyGfXzdmyu2fZOKM31X","forward","soccer","published","meta",1,"When you play, your team usually...","Quand tu joues, ton équipe a l’habitude de…","Cuando juegas, tu equipo suele...","Quando giochi, la tua squadra è solita...","😩",0,1,"Getting thrashed every time","Se faire éclater à chaque fois","Ser aplastado cada vez","Essere sconfitti ogni volta","😵‍💫",2,2,"Lose often","Perdre souvent","Perder a menudo","Perdere spesso","😅",4,3,"Win/lose, it depends","Perdre/gagner, ça dépend","Perder/ganar, depende","Perdere/vincere, dipende","💪",6,4,"Win a bit more than they lose","Gagner un peu plus qu’elle perd","Ganar un poco más de lo que pierde","Vincere un po' più di quanto perde","🦾",8,5,"Win often","Gagner souvent","Ganar a menudo","Vincere spesso","😎",10,6,"Win almost all the time","Gagner presque tout le temps","Ganar casi todo el tiempo","Vincere quasi sempre"
"MbNUKc6V3ynsj1M3C8kw","defender","soccer","published","meta",1,"Regarding concentration, on the field, you're...","Niveau concentration, sur le terrain, tu es…","En cuanto a concentración, en el campo, eres...","Livello di concentrazione, in campo, sei...","😩",0,1,"Always daydreaming","Toujours ailleurs","Siempre en otro lado","Sempre altrove","😵‍💫",2,2,"I often drift off","Je décroche souvent","Me desconcentro a menudo","Mi distraggo spesso","😅",4,3,"It depends on the moment","Ça dépend du moment","Depende del momento","Dipende dal momento","💪",6,4,"Rather focused","Plutôt concentré","Más bien concentrado","Piuttosto concentrato","🦾",8,5,"Focused almost the whole game","Focus quasi tout le match","Casi todo el partido enfocado","Quasi tutto il match concentrato","😎",10,6,"Nothing distracts me","Rien ne me déconcentre","Nada me desconcentra","Niente mi distrae"
"P3VtSJBe28O32ULCq4XB","forward","soccer","published","meta",1,"Do you play soccer often?","Tu joues souvent au foot ?","¿Juegas seguido al fútbol?","Giochi spesso a calcio?","😩",0,1,"Very rarely, almost never","Très rarement, presque jamais","Muy raramente, casi nunca","Molto raramente, quasi mai","😵‍💫",2,2,"Once every 2-3 months","Une fois tous les 2-3 mois","Una vez cada 2-3 meses","Una volta ogni 2-3 mesi","😅",4,3,"About once a month","Environ une fois par mois","Aproximadamente una vez al mes","Circa una volta al mese","💪",6,4,"About twice a month","Environ 2 fois par mois","Aproximadamente 2 veces al mes","Circa 2 volte al mese","🦾",8,5,"Almost every week","Presque toutes les semaines","Casi todas las semanas","Quasi tutte le settimane","😎",10,6,"Every week, or more","Toutes les semaines, voire plus","Todas las semanas, incluso más","Tutte le settimane, se non di più"
"P5xGI1Rn5ZXa8AKsnEX2","defender","soccer","published","meta",1,"Among your friends who also play, what level are you at?","Parmi tes potes qui jouent aussi, tu es à quel niveau ?","Entre tus amigos que también juegan, ¿en qué nivel estás?","Tra i tuoi amici che giocano anche, a che livello sei?","😩",0,1,"I'm at the bottom of the pack","Je suis en bas du panier","Estoy en el fondo del barril","Sono in fondo al gruppo","😵‍💫",2,2,"I'm not very good","Je suis pas très bon","No soy muy bueno","Non sono molto bravo","😅",4,3,"I manage","Je me débrouille","Me las arreglo","Me la cavo","💪",6,4,"I'm in the higher average","Je suis dans la moyenne haute","Estoy en la media alta","Sono nella media alta","🦾",8,5,"I'm often among the best","Je suis souvent parmi les meilleurs","A menudo estoy entre los mejores","Sono spesso tra i migliori","😎",10,6,"I'm above the rest","Je suis au-dessus du lot","Estoy por encima del promedio","Sono al di sopra della media"
"PlF5cY5bjPQQhDpkF68k","midfielder","soccer","published","meta",1,"What's most important to you is to…","Le plus important pour toi, c'est de…","Lo más importante para ti es...","La cosa più importante per te è…","😩",0,1,"Laugh, not take myself seriously","Rigoler, ne pas me prendre au sérieux","Reír, no tomarme en serio","Ridere, non prendermi sul serio","😵‍💫",2,2,"Blow off some steam","Me défouler un peu","Desahogarme un poco","Sfogarmi un po’","😅",4,3,"Have a good time with friends","Passer un bon moment entre potes","Pasar un buen rato entre amigos","Passare un bel momento con gli amici","💪",6,4,"Be useful to the team","Être utile à l’équipe","Ser útil para el equipo","Essere utile alla squadra","🦾",8,5,"Win if possible","Gagner si possible","Ganar si es posible","Vincere se possibile","😎",10,6,"Win no matter how","Gagner, peu importe comment","Ganar, sin importar cómo","Vincere, a qualunque costo"
"QYk9NLhkfnXljTxMd89c","goalkeeper","soccer","published","reflexes",1,"A shot gets deflected right in front of you...","Une frappe est déviée juste devant toi…","Un disparo se desvía justo frente a ti...","Un tiro viene deviato proprio davanti a te...","😩",0,1,"I don't move","Je bouge pas","No me muevo","Non mi muovo","😵‍💫",2,2,"I go the wrong way","Je pars du mauvais côté","Me voy para el lado equivocado","Parto dal lato sbagliato","😅",4,3,"I react but too late","Je réagis mais trop tard","Reacciono pero demasiado tarde","Reagisco ma troppo tardi","💪",6,4,"I dive late but touch it","Je me jette en retard mais je la touche","Me lanzo tarde pero la toco","Mi lancio in ritardo ma la tocco","🦾",8,5,"I deflect it with a late reflex","Je la dévie avec un réflexe tardif","La desvío con un reflejo tardío","La devio con un riflesso tardivo","😎",10,6,"I stop it cleanly","Je la stoppe proprement","La detengo limpiamente","La fermo pulitamente"
"QnuCEs2mcNmw8oE18ki1","forward","soccer","published","meta",1,"What's most important to you is to…","Le plus important pour toi, c'est de…","Lo más importante para ti es...","La cosa più importante per te è…","😩",0,1,"Laugh, not take myself seriously","Rigoler, ne pas me prendre au sérieux","Reír, no tomarme en serio","Ridere, non prendermi sul serio","😵‍💫",2,2,"Blow off some steam","Me défouler un peu","Desahogarme un poco","Sfogarmi un po’","😅",4,3,"Have a good time with friends","Passer un bon moment entre potes","Pasar un buen rato entre amigos","Passare un bel momento con gli amici","💪",6,4,"Be useful to the team","Être utile à l’équipe","Ser útil para el equipo","Essere utile alla squadra","🦾",8,5,"Win if possible","Gagner si possible","Ganar si es posible","Vincere se possibile","😎",10,6,"Win no matter how","Gagner, peu importe comment","Ganar, sin importar cómo","Vincere, a qualunque costo"
"RUh3B4WRCZSrxDDl0dIX","goalkeeper","soccer","published","meta",1,"What kind of games do you usually play in?","Tu joues le plus souvent dans quel genre de matchs ?","¿En qué tipo de partidas juegas más seguido?","In che tipo di partite giochi più spesso?","😩",0,1,"Scrappy games","Des matchs à l’arrache","Partidas improvisadas","Partite improvvisate","😵‍💫",2,2,"Chill games","Des matchs tranquilles","Partidas tranquilas","Partite tranquille","😅",4,3,"Five-a-side with friends","Du five entre potes","Un five entre amigos","Partite tra amici","💪",6,4,"Well-organized games","Des bons matchs organisés","Buenas partidas organizadas","Buone partite organizzate","🦾",8,5,"In tournaments or leagues","En tournoi ou ligue","En torneo o liga","In torneo o lega","😎",10,6,"Very serious games","Des matchs très sérieux","Partidas muy serias","Partite molto serie"
"SJ4O47crKF4xm5iBJlg0","forward","soccer","published","physicality",1,"You need to battle with a defender for a long ball...","Tu dois te battre avec un défenseur pour un ballon long…","Necesitas luchar con un defensor por un balón largo…","Devi lottare con un difensore per un pallone lungo...","😩",0,1,"I lose the duel on impact","Je perds le duel à l’impact","Pierdo el duelo en el impacto","Perdo il duello all'impatto","😵‍💫",2,2,"I jump too early or not at all","Je saute trop tôt ou pas du tout","Salto demasiado pronto o no salto","Salto troppo presto o per niente","😅",4,3,"I hinder but lose the ball","Je le gêne mais je perds la balle","Lo incomodo pero pierdo el balón","Lo ostacolo ma perdo la palla","💪",6,4,"I gain position without the ball","Je gagne la position sans la balle","Gano la posición sin el balón","Guadagno la posizione senza la palla","🦾",8,5,"I control despite the contact","Je contrôle malgré le contact","Controlo a pesar del contacto","Controllo nonostante il contatto","😎",10,6,"I win the duel and keep possession","Je gagne le duel et je conserve","Gano el duelo y conservo","Vinco il duello e conservo"
"ShYICGWt8ln9kFCnszWs","defender","soccer","published","dribbling",1,"You take the ball upfield, an opponent's in your face...","Tu montes avec le ballon, un adversaire te fait face…","Llevas el balón al campo rival, un oponente te enfrenta...","Porti il pallone in avanti, un avversario ti si para davanti...","😩",0,1,"I slow down, I don't know what to do","Je ralentis, je sais pas quoi faire","Me detengo, no sé qué hacer","Rallento, non so cosa fare","😵‍💫",2,2,"I try a dribble and get caught","Je tente un dribble et je me fais prendre","Intento un regate y me quitan el balón","Provo un dribbling e vengo preso","😅",4,3,"I stop and lose the ball","Je m’arrête et je perds le ballon","Me detengo y pierdo el balón","Mi fermo e perdo la palla","💪",6,4,"I barely get past him","Je l’élimine de justesse","Lo elimino por poco","Lo elimino per un pelo","🦾",8,5,"I dribble past him then pass","Je le dribble puis je passe","Lo regateo y luego paso","Lo dribblo e poi passo","😎",10,6,"I take him on and follow through perfectly","Je le fixe et j’enchaîne parfaitement","Lo fijo y encadeno perfectamente","Lo fisso e concateno perfettamente"
"TtfKU3zN11nzSWOH8JhO","goalkeeper","soccer","published","meta",1,"When you talk about your level, you're more like...","Quand tu parles de ton niveau, tu plutôt…","Cuando hablas de tu nivel, eres más bien...","Quando parli del tuo livello, sei piuttosto...","😩",0,1,"I clearly overestimate myself","Je me surestime clairement","Claramente me sobrevaloro","Mi sopravvaluto chiaramente","😵‍💫",2,2,"I brag a little","Je me vante un peu","Presumo un poco","Mi vanto un po'","😅",4,3,"I often see the bright side","Je vois souvent le bon côté","Veo a menudo el lado bueno","Vedo spesso il lato positivo","💪",6,4,"I try to be honest","J’essaie d’être honnête","Intento ser honesto","Cerco di essere onesto","🦾",8,5,"I'm quite objective","Je suis plutôt objectif","Soy bastante objetivo","Sono piuttosto obiettivo","😎",10,6,"I'm super clear-headed (even about my flaws)","Je suis super lucide (même sur mes défauts)","Soy súper lúcido (incluso sobre mis defectos)","Sono super lucido (anche sui miei difetti)"
"TzcnROa50BGgAielgac1","goalkeeper","soccer","published","meta",1,"When you play, your team usually...","Quand tu joues, ton équipe a l’habitude de…","Cuando juegas, tu equipo suele...","Quando giochi, la tua squadra è solita...","😩",0,1,"Getting thrashed every time","Se faire éclater à chaque fois","Ser aplastado cada vez","Essere sconfitti ogni volta","😵‍💫",2,2,"Lose often","Perdre souvent","Perder a menudo","Perdere spesso","😅",4,3,"Win/lose, it depends","Perdre/gagner, ça dépend","Perder/ganar, depende","Perdere/vincere, dipende","💪",6,4,"Win a bit more than they lose","Gagner un peu plus qu’elle perd","Ganar un poco más de lo que pierde","Vincere un po' più di quanto perde","🦾",8,5,"Win often","Gagner souvent","Ganar a menudo","Vincere spesso","😎",10,6,"Win almost all the time","Gagner presque tout le temps","Ganar casi todo el tiempo","Vincere quasi sempre"
"UTYGfM3gz6COfKmGcr6i","goalkeeper","soccer","published","communication",1,"Two defenders get in each other's way in the box...","Deux défenseurs se gênent dans la surface…","Dos defensores se estorban en el área...","Due difensori si intralciano in area...","😩",0,1,"I let it be","Je laisse faire","Dejo que pase","Lascio fare","😵‍💫",2,2,"I complain once it's too late","Je râle une fois que c’est trop tard","Me quejo cuando ya es tarde","Mi lamento quando è troppo tardi","😅",4,3,"I talk to no one","Je parle dans le vide","Hablo al aire","Parlo al vento","💪",6,4,"I warn them without much conviction","Je les avertis sans trop de conviction","Les advierto sin mucha convicción","Li avverto senza troppa convinzione","🦾",8,5,"I ask them to reposition","Je leur demande de se replacer","Les pido que se reubiquen","Chiedo loro di riposizionarsi","😎",10,6,"I reposition them and they react immediately","Je les replace et ils réagissent direct","Los reubico y reaccionan de inmediato","Li riposiziono e reagiscono subito"
"Uu9r4ZTjYhDeew3phOBW","goalkeeper","soccer","published","positioning",1,"After a quick one-two in front of the goal, the striker shoots…","Après une combinaison rapide devant le but, l’attaquant tire…","Después de una pared rápida frente al arco, el delantero dispara…","Dopo un veloce uno-due davanti alla porta, l'attaccante tira…","😩",0,1,"I freeze, it's a goal","Je reste figé, c’est but","Me quedo inmóvil, es gol","Rimango fermo, è gol","😵‍💫",2,2,"I dive late","Je plonge en retard","Me lanzo tarde","Mi tuffo in ritardo","😅",4,3,"I try to follow the ball during the combination","J’essaie de suivre le ballon pendant la combinaison","Intento seguir el balón durante la combinación","Cerco di seguire la palla durante la combinazione","💪",6,4,"I touch it but don't clear it","Je touche sans la sortir","La toco sin sacarla","La tocco senza mandarla fuori","🦾",8,5,"I reflexively parry","Je repousse en réflexe","Rechazo por reflejo","Respingo d'istinto","😎",10,6,"I stop it cleanly","Je l’arrête proprement","La detengo limpiamente","La fermo pulito"
"VYzXHRr7QKTOvpyyjBNI","defender","soccer","published","meta",1,"Do you play soccer often?","Tu joues souvent au foot ?","¿Juegas seguido al fútbol?","Giochi spesso a calcio?","😩",0,1,"Very rarely, almost never","Très rarement, presque jamais","Muy raramente, casi nunca","Molto raramente, quasi mai","😵‍💫",2,2,"Once every 2-3 months","Une fois tous les 2-3 mois","Una vez cada 2-3 meses","Una volta ogni 2-3 mesi","😅",4,3,"About once a month","Environ une fois par mois","Aproximadamente una vez al mes","Circa una volta al mese","💪",6,4,"About twice a month","Environ 2 fois par mois","Aproximadamente 2 veces al mes","Circa 2 volte al mese","🦾",8,5,"Almost every week","Presque toutes les semaines","Casi todas las semanas","Quasi tutte le settimane","😎",10,6,"Every week, or more","Toutes les semaines, voire plus","Todas las semanas, incluso más","Tutte le settimane, se non di più"
"WS2Mpmu1NIkTE2RQqIAO","defender","soccer","published","shooting",1,"You win the ball high up with some space in front of you...","Tu récupères le ballon haut avec un peu d’espace devant toi…","Recuperas el balón arriba con algo de espacio delante de ti...","Hai recuperato il pallone in alto con un po' di spazio davanti a te...","😩",0,1,"I don't try anything","Je ne tente rien","No intento nada","Non provo nulla","😵‍💫",2,2,"I shoot without momentum, far from the goal","Je frappe sans élan, loin du but","Tiro sin impulso, lejos del arco","Tiro senza slancio, lontano dalla porta","😅",4,3,"I shoot too close to the goalkeeper","Je frappe trop sur le gardien","Tiro demasiado al portero","Tiro troppo sul portiere","💪",6,4,"I get off a decent shot","Je déclenche un tir correct","Disparo correcto","Faccio un tiro corretto","🦾",8,5,"I hit the target and the goalkeeper has to make a save","Je cadre et le gardien doit intervenir","Apunto y el portero tiene que intervenir","Tiro in porta e il portiere deve intervenire","😎",10,6,"I score with a clean strike","Je marque avec une frappe propre","Marco con un tiro limpio","Segno con un tiro pulito"
"XzDAzsamO5gebQYp3d7P","forward","soccer","published","dribbling",1,"You're facing a defender 1v1 in the last 10 yards...","Tu es face à un défenseur en 1v1 dans les 10 derniers mètres…","Te enfrentas a un defensor 1 a 1 en los últimos 10 metros...","Sei di fronte a un difensore in un 1 contro 1 negli ultimi 10 metri...","😩",0,1,"I get caught without dribbling","Je me fais prendre sans dribbler","Me atrapan sin driblar","Mi faccio prendere senza dribblare","😵‍💫",2,2,"I attempt a slow feint","Je tente un crochet lent","Intento un regate lento","Provo un dribbling lento","😅",4,3,"I get past him but lose the ball afterward","Je le passe mais je perds la balle après","Lo paso pero pierdo el balón después","Lo supero ma perdo la palla dopo","💪",6,4,"I power past him","Je l’élimine en force","Lo supero con fuerza","Lo supero con forza","🦾",8,5,"I dribble and shoot immediately","Je dribble et je frappe dans la foulée","Driblo y disparo de inmediato","Dribblo e tiro subito dopo","😎",10,6,"I get past him cleanly and score","Je le passe proprement et je marque","Lo paso limpiamente y marco","Lo supero pulito e segno"
"Z0Ii5AaMpDBs9mMdAH4B","defender","soccer","published","passing",1,"Under pressure, you gotta find a quick solution…","Sous pression, tu dois trouver une solution rapide…","Bajo presión, tienes que encontrar una solución rápida…","Sotto pressione, devi trovare una soluzione rapida…","😩",0,1,"I panic and give the ball away","Je panique et je rends la balle","Entro en pánico y pierdo la pelota","Mi agito e perdo la palla","😵‍💫",2,2,"I kick it without aiming","Je balance sans viser","Lanzo sin apuntar","La butto via senza mirare","😅",4,3,"I hold onto the ball without options","Je garde le ballon sans solution","Mantengo el balón sin solución","Tengo il pallone senza soluzione","💪",6,4,"I manage with a sideways pass","Je m’en sors avec une passe latérale","Me las arreglo con un pase lateral","Me la cavo con un passaggio laterale","🦾",8,5,"I turn around and find a good option","Je me retourne et trouve une bonne option","Me doy la vuelta y encuentro una buena opción","Mi giro e trovo una buona opzione","😎",10,6,"I keep my cool and restart cleanly","Je garde mon sang-froid et relance propre","Mantengo la calma y relanzo limpio","Mantengo la calma e rilancio pulito"
"ZcKJ5NNn9dHT8oZjHYz8","defender","soccer","published","defence",1,"A forward tries to get past you one-on-one...","Un attaquant tente de te passer en un contre un…","Un delantero intenta pasarte en un uno contra uno...","Un attaccante cerca di superarti in un uno contro uno...","😩",0,1,"I get passed without reacting","Je me fais passer sans réagir","Me pasa sin que reaccione","Mi supera senza reagire","😵‍💫",2,2,"I tackle too late and commit a foul","Je tacle trop tard et je fais faute","Entré tarde y cometí falta","Tacklo troppo tardi e faccio fallo","😅",4,3,"I slow him down a bit but he gets through","Je le freine un peu mais il passe","Lo freno un poco pero pasa","Lo freno un po' ma passa","💪",6,4,"I stay on my feet and block him well","Je reste debout et je le gêne bien","Me mantengo de pie y lo incomodo bien","Rimango in piedi e lo ostacolo bene","🦾",8,5,"I prevent him from shooting","Je l’empêche de frapper","Le impido disparar","Gli impedisco di tirare","😎",10,6,"I recover cleanly without fouling","Je récupère proprement sans faute","Recupero limpiamente sin falta","Recupero pulito senza fallo"
"aOIvnIpZUCG2BlAFPcvo","forward","soccer","published","meta",1,"Regarding concentration, on the field, you're...","Niveau concentration, sur le terrain, tu es…","En cuanto a concentración, en el campo, eres...","Livello di concentrazione, in campo, sei...","😩",0,1,"Always daydreaming","Toujours ailleurs","Siempre en otro lado","Sempre altrove","😵‍💫",2,2,"I often drift off","Je décroche souvent","Me desconcentro a menudo","Mi distraggo spesso","😅",4,3,"It depends on the moment","Ça dépend du moment","Depende del momento","Dipende dal momento","💪",6,4,"Rather focused","Plutôt concentré","Más bien concentrado","Piuttosto concentrato","🦾",8,5,"Focused almost the whole game","Focus quasi tout le match","Casi todo el partido enfocado","Quasi tutto il match concentrato","😎",10,6,"Nothing distracts me","Rien ne me déconcentre","Nada me desconcentra","Niente mi distrae"
"amPIKfprE2U5gvJtpdeG","goalkeeper","soccer","published","1-on-1",1,"In your box, a ground duel...","Dans ta surface, duel au sol…","En tu área, un duelo en el suelo...","Nella tua area, un duello a terra...","😩",0,1,"I get beaten straight away","Je me fais éliminer direct","Me eliminan directo","Vengo eliminato subito","😵‍💫",2,2,"I dive too late","Je plonge trop tard","Me lanzo demasiado tarde","Mi tuffo troppo tardi","😅",4,3,"I lunge but miss everything","Je me jette mais je touche rien","Me tiro pero no toco nada","Mi lancio ma non tocco nulla","💪",6,4,"I just do enough to slow him down","Je gêne juste assez pour ralentir","Molesto lo suficiente para ralentizar","Disturbo abbastanza da rallentare","🦾",8,5,"I win the ball with a slide","Je récupère le ballon en glissant","Recupero el balón deslizándome","Recupero la palla scivolando","😎",10,6,"I take the ball cleanly","Je prends le ballon proprement","Tomo el balón limpiamente","Prendo la palla pulita"
"bRjWeAC8s2Vp6YgGWQVW","midfielder","soccer","published","dribbling",1,"In the midfield, you're under pressure, you gotta get out of it...","Au milieu, tu es sous pression, il faut t’en sortir…","En el medio, estás bajo presión, hay que salir de ahí...","Centrocampo, sei sotto pressione, devi uscirne...","😩",0,1,"I get caught immediately","Je me fais prendre direct","Me atrapan de inmediato","Mi faccio prendere subito","😵‍💫",2,2,"I lose the ball trying too much","Je perds le ballon en tentant trop","Pierdo el balón intentando demasiado","Perdo il pallone tentando troppo","😅",4,3,"I keep the ball without advancing","Je garde la balle sans avancer","Mantengo la pelota sin avanzar","Tengo la palla senza avanzare","💪",6,4,"I shield well and play it simple","Je protège bien et rejoue simple","Protejo bien y juego simple","Proteggo bene e gioco semplice","🦾",8,5,"I get out of it with a quick dribble","Je m’en sors avec un petit dribble","Me las arreglo con un pequeño regate","Me la cavo con un piccolo dribbling","😎",10,6,"I turn around and restart cleanly","Je me retourne et relance proprement","Me doy la vuelta y relanzo limpiamente","Mi giro e rilancio pulito"
"bgqQuS9fujW8FZy718TP","forward","soccer","published","meta",1,"In your team, you're more like...","Dans ton équipe, tu es plutôt…","En tu equipo, eres más bien...","Nella tua squadra, sei piuttosto...","😩",0,1,"The one picked last","Celui qu’on prend en dernier","El que eligen de último","Quello che si sceglie per ultimo","😵‍💫",2,2,"Often struggling","Souvent en galère","A menudo en apuros","Spesso in difficoltà","😅",4,3,"Decent, nothing more","Correct sans plus","Correcto sin más","Corretto senza più","💪",6,4,"Pretty reliable","Plutôt fiable","Bastante confiable","Piuttosto affidabile","🦾",8,5,"One of the good ones","L’un des bons","Uno de los buenos","Uno dei buoni","😎",10,6,"One of the best","L’un des meilleurs","Uno de los mejores","Uno dei migliori"
"cThqIQCf4lhdPP4NqBlh","forward","soccer","published","passing",1,"A teammate is open to your left during a heated play...","Un coéquipier est seul à ta gauche pendant une action chaude…","Un compañero está libre a tu izquierda durante una jugada intensa...","Un compagno è libero alla tua sinistra durante un'azione intensa...","😩",0,1,"I don't even see him","Je ne le vois même pas","Ni siquiera lo veo","Non lo vedo nemmeno","😵‍💫",2,2,"I see him but keep the ball","Je le vois mais je garde la balle","Lo veo pero mantengo el balón","Lo vedo ma tengo la palla","😅",4,3,"I attempt the pass too late","Je tente la passe trop tard","Intento el pase demasiado tarde","Provo il passaggio troppo tardi","💪",6,4,"I pass it a bit behind him","Je la donne un peu derrière lui","Se la paso un poco detrás de él","La passo un po' dietro di lui","🦾",8,5,"I serve him well for a shot","Je le sers bien pour un tir","Lo asisto bien para un tiro","Lo servo bene per un tiro","😎",10,6,"I assist him perfectly at the right moment","Je l’assiste parfaitement au bon moment","Lo asisto perfectamente en el momento adecuado","Lo assisto perfettamente al momento giusto"
"crJ6y8hioVCn63DQpq0w","goalkeeper","soccer","published","footwork",1,"Your defender makes a pass to you, but the forward is pressuring you...","Ton défenseur te fait une passe, mais l’attaquant te presse…","Tu defensor te pasa el balón, pero el delantero te está presionando...","Il tuo difensore ti passa la palla, ma l'attaccante ti sta pressando...","😩",0,1,"I panic and miss my control","Je panique et rate mon contrôle","Entro en pánico y fallo mi control","Mi agito e sbaglio il controllo","😵‍💫",2,2,"I clear it randomly","Je dégage n’importe comment","Despejo de cualquier manera","Sgombro alla cieca","😅",4,3,"I give the ball to the opponent","Je rends la balle à l’adversaire","Devuelvo la pelota al adversario","Riconsegno la palla all'avversario","💪",6,4,"I control but waste time","Je contrôle mais perds du temps","Controlo pero pierdo tiempo","Controllo ma perdo tempo","🦾",8,5,"I play it simple to a teammate","Je joue simple vers un partenaire","Juego simple hacia un compañero","Gioco semplice verso un compagno","😎",10,6,"I beat him and restart cleanly","Je l’élimine et je relance proprement","Lo elimino y relanzo limpiamente","Lo supero e rilancio pulito"
"gkuY0ekg8W4XPnUSPGGg","midfielder","soccer","published","meta",1,"Regarding concentration, on the field, you're...","Niveau concentration, sur le terrain, tu es…","En cuanto a concentración, en el campo, eres...","Livello di concentrazione, in campo, sei...","😩",0,1,"Always daydreaming","Toujours ailleurs","Siempre en otro lado","Sempre altrove","😵‍💫",2,2,"I often drift off","Je décroche souvent","Me desconcentro a menudo","Mi distraggo spesso","😅",4,3,"It depends on the moment","Ça dépend du moment","Depende del momento","Dipende dal momento","💪",6,4,"Rather focused","Plutôt concentré","Más bien concentrado","Piuttosto concentrato","🦾",8,5,"Focused almost the whole game","Focus quasi tout le match","Casi todo el partido enfocado","Quasi tutto il match concentrato","😎",10,6,"Nothing distracts me","Rien ne me déconcentre","Nada me desconcentra","Niente mi distrae"
"gypcuDYcmxeZlNQGrVzF","midfielder","soccer","published","meta",1,"When you play, your team usually...","Quand tu joues, ton équipe a l’habitude de…","Cuando juegas, tu equipo suele...","Quando giochi, la tua squadra è solita...","😩",0,1,"Getting thrashed every time","Se faire éclater à chaque fois","Ser aplastado cada vez","Essere sconfitti ogni volta","😵‍💫",2,2,"Lose often","Perdre souvent","Perder a menudo","Perdere spesso","😅",4,3,"Win/lose, it depends","Perdre/gagner, ça dépend","Perder/ganar, depende","Perdere/vincere, dipende","💪",6,4,"Win a bit more than they lose","Gagner un peu plus qu’elle perd","Ganar un poco más de lo que pierde","Vincere un po' più di quanto perde","🦾",8,5,"Win often","Gagner souvent","Ganar a menudo","Vincere spesso","😎",10,6,"Win almost all the time","Gagner presque tout le temps","Ganar casi todo el tiempo","Vincere quasi sempre"
"i0a01OUdhLRqLMBNXpV9","defender","soccer","published","physicality",1,"At the end of the game, the opposing team launches a counterattack...","En fin de match, une contre-attaque adverse se déclenche…","Al final del partido, el equipo contrario lanza un contraataque...","Alla fine della partita, la squadra avversaria parte con un contropiede...","😩",0,1,"I can't run anymore","Je n’arrive plus à courir","Ya no puedo correr","Non riesco più a correre","😵‍💫",2,2,"I stay behind the play","Je reste derrière l’action","Me quedo detrás de la acción","Resto dietro l'azione","😅",4,3,"I jog back","Je reviens au trot","Regreso al trote","Torno indietro al trotto","💪",6,4,"I come back slowly but surely","Je reviens lentement mais sûrement","Regreso lento pero seguro","Torno indietro lentamente ma sicuramente","🦾",8,5,"I'm in the duel despite the fatigue","Je suis au duel malgré la fatigue","Estoy en el duelo a pesar del cansancio","Sono al duello nonostante la fatica","😎",10,6,"I sprint and intercept the play","Je sprinte et intercepte l’action","Sprinto e intercepto la acción","Scatto e intercetto l'azione"
"idhgEJwsnEnW7ZvK6MIg","defender","soccer","published","passing",1,"You make a clean exit with the ball, a player gets open…","Tu sors proprement avec le ballon, un joueur se démarque…","Sales limpio con el balón, un jugador se desmarca…","Esci pulito col pallone, un giocatore si smarca…","😩",0,1,"I hesitate and lose the ball","Je tarde et je perds la balle","Tardo y pierdo la pelota","Ritardo e perdo la palla","😵‍💫",2,2,"I make a short pass, the opponent intercepts","Je passe court, l’adversaire intercepte","Paso corto, el adversario intercepta","Passo corto, l'avversario intercetta","😅",4,3,"I play to feet under pressure","Je joue dans les pieds sous pression","Juego al pie bajo presión","Gioco nei piedi sotto pressione","💪",6,4,"I find a teammate for support","Je trouve un partenaire en appui","Encuentro un compañero de apoyo","Trovo un compagno di appoggio","🦾",8,5,"I break a line with the pass","Je casse une ligne par la passe","Rompo una línea con el pase","Riesco a superare una linea col passaggio","😎",10,6,"I send a teammate into space","Je lance un coéquipier dans l’espace","Lanzo a un compañero al espacio","Lancio un compagno nello spazio"
